#Données de temps d'insertion, de recherche et de taux de charge sur une table de hachage.
#Taille_map	Insertion	Recherche	Charge
11914 8.856e-06 7.62185e-06 0.785276
11915 9.11385e-06 8.1405e-06 0.785342
11916 9.5232e-06 6.6835e-06 0.785408
11917 9.3637e-06 7.79285e-06 0.785474
11918 9.7734e-06 7.1432e-06 0.78554
11919 8.11815e-06 8.06565e-06 0.785606
11920 8.9037e-06 8.1461e-06 0.785672
11921 9.69345e-06 7.3646e-06 0.785738
11922 8.70855e-06 8.591e-06 0.785804
11923 8.67225e-06 8.2873e-06 0.78587
11924 8.44215e-06 7.3837e-06 0.785936
11925 7.7354e-06 7.67425e-06 0.786001
11926 8.23905e-06 7.99145e-06 0.786067
11927 8.30575e-06 8.419e-06 0.786133
11928 8.2011e-06 7.69955e-06 0.786199
11929 7.1245e-06 6.4402e-06 0.786265
11930 8.0847e-06 8.1733e-06 0.786331
11931 7.96775e-06 7.03505e-06 0.786397
11932 8.7472e-06 7.8499e-06 0.786463
11933 9.3597e-06 7.3532e-06 0.786529
11934 8.25725e-06 6.55715e-06 0.786595
11935 8.6916e-06 6.8555e-06 0.78666
11936 1.0189e-05 7.32065e-06 0.786726
11937 9.6013e-06 6.63945e-06 0.786792
11938 7.95025e-06 6.811e-06 0.786858
11939 8.81305e-06 8.2207e-06 0.786924
11940 9.2766e-06 6.6426e-06 0.78699
11941 8.9757e-06 7.42065e-06 0.787056
11942 8.09635e-06 8.6611e-06 0.787122
11943 8.645e-06 7.6864e-06 0.787188
11944 9.4798e-06 8.3827e-06 0.787254
11945 7.38145e-06 7.41245e-06 0.78732
11946 8.87265e-06 8.09125e-06 0.787385
11947 8.902e-06 8.13495e-06 0.787451
11948 9.4527e-06 7.48455e-06 0.787517
11949 8.0757e-06 7.5305e-06 0.787583
11950 8.35685e-06 1.01559e-05 0.787649
11951 8.9457e-06 7.70185e-06 0.787715
11952 9.3271e-06 7.2695e-06 0.787781
11953 9.34885e-06 7.30555e-06 0.787847
11954 9.62925e-06 6.73245e-06 0.787913
11955 8.7518e-06 7.733e-06 0.787979
11956 8.3327e-06 7.94715e-06 0.788045
11957 9.52865e-06 1.14998e-05 0.78811
11958 8.8608e-06 7.46545e-06 0.788176
11959 8.9499e-06 7.8738e-06 0.788242
11960 7.2351e-06 6.69045e-06 0.788308
11961 9.6532e-06 7.858e-06 0.788374
11962 9.7713e-06 5.9712e-06 0.78844
11963 8.60955e-06 6.6365e-06 0.788506
11964 8.287e-06 8.11265e-06 0.788572
11965 8.813e-06 7.7846e-06 0.788638
11966 9.2615e-06 6.9601e-06 0.788704
11967 9.64935e-06 7.2943e-06 0.78877
11968 7.9358e-06 7.49105e-06 0.788835
11969 9.0218e-06 7.1203e-06 0.788901
11970 8.16555e-06 6.7492e-06 0.788967
11971 8.83065e-06 8.1204e-06 0.789033
11972 9.02875e-06 6.4529e-06 0.789099
11973 8.40325e-06 8.09295e-06 0.789165
11974 8.9359e-06 8.2622e-06 0.789231
11975 8.506e-06 7.48865e-06 0.789297
11976 8.9278e-06 6.42145e-06 0.789363
11977 7.7569e-06 7.69375e-06 0.789429
11978 9.07645e-06 8.05085e-06 0.789495
11979 8.95745e-06 7.9988e-06 0.78956
11980 8.3049e-06 7.89695e-06 0.789626
11981 7.8933e-06 7.7298e-06 0.789692
11982 8.4462e-06 8.1453e-06 0.789758
11983 7.8777e-06 7.33945e-06 0.789824
11984 8.93865e-06 7.63935e-06 0.78989
11985 9.75225e-06 7.75925e-06 0.789956
11986 8.1963e-06 5.4128e-06 0.790022
11987 8.1623e-06 7.68145e-06 0.790088
11988 8.19015e-06 8.05595e-06 0.790154
11989 9.0831e-06 7.83195e-06 0.790219
11990 8.8338e-06 7.51295e-06 0.790285
11991 8.9527e-06 5.1251e-06 0.790351
11992 8.5351e-06 6.93315e-06 0.790417
11993 8.53365e-06 7.75955e-06 0.790483
11994 8.0602e-06 7.41345e-06 0.790549
11995 1.0923e-05 8.34335e-06 0.790615
11996 8.57985e-06 7.60395e-06 0.790681
11997 8.8797e-06 7.78105e-06 0.790747
11998 7.92635e-06 7.0723e-06 0.790813
11999 9.1401e-06 7.27875e-06 0.790879
12000 7.44635e-06 7.4034e-06 0.790944
12001 9.60565e-06 7.6445e-06 0.79101
12002 8.63345e-06 7.54375e-06 0.791076
12003 7.8536e-06 7.6869e-06 0.791142
12004 9.3673e-06 7.63425e-06 0.791208
12005 8.6082e-06 8.50265e-06 0.791274
12006 9.14165e-06 7.15425e-06 0.79134
12007 7.8236e-06 6.2591e-06 0.791406
12008 9.0711e-06 7.91415e-06 0.791472
12009 1.0108e-05 7.94605e-06 0.791538
12010 9.3694e-06 7.06875e-06 0.791604
12011 9.22285e-06 6.6532e-06 0.791669
12012 7.22105e-06 7.54685e-06 0.791735
12013 1.00433e-05 7.10065e-06 0.791801
12014 8.7316e-06 8.081e-06 0.791867
12015 9.19635e-06 7.5754e-06 0.791933
12016 8.7384e-06 7.74225e-06 0.791999
12017 8.7408e-06 6.6981e-06 0.792065
12018 9.40675e-06 7.7808e-06 0.792131
12019 8.3338e-06 7.59235e-06 0.792197
12020 8.7989e-06 7.4993e-06 0.792263
12021 7.7057e-06 6.80695e-06 0.792328
12022 8.2473e-06 7.46705e-06 0.792394
12023 8.37325e-06 6.55335e-06 0.79246
12024 9.0087e-06 7.0889e-06 0.792526
12025 9.10005e-06 8.6636e-06 0.792592
12026 7.60485e-06 7.7458e-06 0.792658
12027 9.51075e-06 7.6364e-06 0.792724
12028 8.0365e-06 7.6354e-06 0.79279
12029 8.7267e-06 7.2933e-06 0.792856
12030 8.1514e-06 7.05375e-06 0.792922
12031 8.34625e-06 8.2283e-06 0.792988
12032 8.7558e-06 7.1053e-06 0.793053
12033 8.0655e-06 6.196e-06 0.793119
12034 1.07388e-05 3.52005e-06 0.793185
12035 8.9556e-06 7.58855e-06 0.793251
12036 7.71195e-06 7.7723e-06 0.793317
12037 9.18825e-06 7.35455e-06 0.793383
12038 8.2509e-06 7.83915e-06 0.793449
12039 8.5304e-06 8.09055e-06 0.793515
12040 7.62905e-06 6.8136e-06 0.793581
12041 9.38205e-06 7.26925e-06 0.793647
12042 7.3986e-06 7.9094e-06 0.793712
12043 8.86395e-06 7.08725e-06 0.793778
12044 8.8559e-06 8.14585e-06 0.793844
12045 9.8318e-06 6.64635e-06 0.79391
12046 7.5274e-06 6.82385e-06 0.793976
12047 9.48095e-06 7.47145e-06 0.794042
12048 8.93305e-06 7.4737e-06 0.794108
12049 8.93e-06 7.79665e-06 0.794174
12050 8.60135e-06 6.45795e-06 0.79424
12051 9.1455e-06 7.40115e-06 0.794306
12052 9.63205e-06 8.08335e-06 0.794372
12053 8.15545e-06 7.35755e-06 0.794437
12054 9.24185e-06 6.77445e-06 0.794503
12055 8.06535e-06 8.94615e-06 0.794569
12056 8.49335e-06 6.4424e-06 0.794635
12057 9.35615e-06 7.74965e-06 0.794701
12058 9.09545e-06 8.16015e-06 0.794767
12059 1.23086e-05 7.7425e-06 0.794833
12060 1.14412e-05 4.2866e-06 0.794899
12061 1.6049e-05 7.83605e-06 0.794965
12062 1.4816e-05 8.59015e-06 0.795031
12063 1.37868e-05 7.5434e-06 0.795097
12064 1.46719e-05 7.00215e-06 0.795162
12065 9.26815e-06 6.8151e-06 0.795228
12066 8.5476e-06 7.4204e-06 0.795294
12067 8.6947e-06 7.8206e-06 0.79536
12068 1.23401e-05 9.1418e-06 0.795426
12069 1.11093e-05 6.9296e-06 0.795492
12070 1.2038e-05 7.44185e-06 0.795558
12071 1.2162e-05 7.9919e-06 0.795624
12072 9.26865e-06 9.0161e-06 0.79569
12073 1.25758e-05 5.45525e-06 0.795756
12074 1.03847e-05 7.8775e-06 0.795822
12075 1.20031e-05 9.0427e-06 0.795887
12076 1.09216e-05 9.16775e-06 0.795953
12077 1.04902e-05 9.0299e-06 0.796019
12078 8.98445e-06 7.7494e-06 0.796085
12079 1.16312e-05 6.5099e-06 0.796151
12080 1.07737e-05 8.31585e-06 0.796217
12081 7.62835e-06 8.0215e-06 0.796283
12082 8.2935e-06 7.76565e-06 0.796349
12083 7.50715e-06 7.966e-06 0.796415
12084 1.35836e-05 7.68395e-06 0.796481
12085 1.24671e-05 5.8362e-06 0.796547
12086 1.05534e-05 7.5988e-06 0.796612
12087 1.00979e-05 7.2427e-06 0.796678
12088 1.21899e-05 8.1935e-06 0.796744
12089 1.40714e-05 8.06175e-06 0.79681
12090 1.14963e-05 8.88605e-06 0.796876
12091 1.4523e-05 7.3543e-06 0.796942
12092 1.21277e-05 7.78135e-06 0.797008
12093 1.30998e-05 7.35305e-06 0.797074
12094 1.29091e-05 8.0899e-06 0.79714
12095 9.58545e-06 9.2632e-06 0.797206
12096 9.4657e-06 7.27655e-06 0.797271
12097 1.33388e-05 7.5805e-06 0.797337
12098 1.09341e-05 8.2106e-06 0.797403
12099 9.7665e-06 7.12105e-06 0.797469
12100 1.25068e-05 6.5857e-06 0.797535
12101 1.36851e-05 9.21355e-06 0.797601
12102 1.02111e-05 7.68465e-06 0.797667
12103 9.71715e-06 7.2418e-06 0.797733
12104 1.82569e-05 8.8832e-06 0.797799
12105 1.2721e-05 6.70225e-06 0.797865
12106 1.75034e-05 6.7893e-06 0.797931
12107 1.20195e-05 7.0983e-06 0.797996
12108 1.0651e-05 6.57235e-06 0.798062
12109 1.14762e-05 6.74415e-06 0.798128
12110 2.1621e-05 9.2821e-06 0.798194
12111 8.76615e-06 7.75585e-06 0.79826
12112 9.65585e-06 7.1228e-06 0.798326
12113 1.26079e-05 6.71365e-06 0.798392
12114 1.19284e-05 7.87605e-06 0.798458
12115 1.75826e-05 6.7834e-06 0.798524
12116 8.72585e-06 7.785e-06 0.79859
12117 1.36021e-05 8.51465e-06 0.798656
12118 1.20218e-05 7.3363e-06 0.798721
12119 9.9915e-06 7.28565e-06 0.798787
12120 7.793e-06 8.32895e-06 0.798853
12121 1.49029e-05 8.46365e-06 0.798919
12122 2.50453e-05 7.5019e-06 0.798985
12123 1.23583e-05 8.1748e-06 0.799051
12124 1.28022e-05 6.37975e-06 0.799117
12125 9.7702e-06 8.3563e-06 0.799183
12126 9.4785e-06 7.5988e-06 0.799249
12127 1.10754e-05 7.9157e-06 0.799315
12128 9.5661e-06 8.0135e-06 0.79938
12129 9.8502e-06 9.5134e-06 0.799446
12130 9.2697e-06 8.8099e-06 0.799512
12131 1.477e-05 7.0282e-06 0.799578
12132 8.07285e-06 7.5606e-06 0.799644
12133 8.414e-06 6.60095e-06 0.79971
12134 1.20902e-05 9.02235e-06 0.799776
12135 9.3115e-06 6.83435e-06 0.799842
12136 8.6678e-06 7.2751e-06 0.799908
12137 7.6903e-06 6.89665e-06 0.799974
12138 1.95581e-05 8.3845e-06 0.80004
12139 1.43107e-05 6.89885e-06 0.800105
12140 1.16415e-05 5.75955e-06 0.800171
12141 1.71361e-05 7.3226e-06 0.800237
12142 2.06897e-05 7.44435e-06 0.800303
12143 1.07685e-05 8.424e-06 0.800369
12144 1.74332e-05 8.8782e-06 0.800435
12145 8.95505e-06 9.0031e-06 0.800501
12146 1.00365e-05 6.7079e-06 0.800567
12147 9.5454e-06 8.2541e-06 0.800633
12148 9.57475e-06 8.4028e-06 0.800699
12149 7.46875e-06 8.442e-06 0.800765
12150 3.27224e-05 8.56805e-06 0.80083
12151 1.03911e-05 7.4059e-06 0.800896
12152 1.67553e-05 6.5828e-06 0.800962
12153 1.6593e-05 9.1254e-06 0.801028
12154 7.3656e-06 7.27865e-06 0.801094
12155 6.75915e-06 6.78415e-06 0.80116
12156 1.98828e-05 7.7392e-06 0.801226
12157 1.24585e-05 9.26775e-06 0.801292
12158 1.38643e-05 7.8655e-06 0.801358
12159 3.22879e-05 8.8655e-06 0.801424
12160 7.9791e-06 8.11165e-06 0.801489
12161 8.27e-06 8.27065e-06 0.801555
12162 8.054e-06 9.8318e-06 0.801621
12163 7.71065e-06 7.8244e-06 0.801687
12164 7.25685e-06 8.37815e-06 0.801753
12165 7.1143e-06 7.48105e-06 0.801819
12166 8.07535e-06 6.5068e-06 0.801885
12167 1.66348e-05 7.4288e-06 0.801951
12168 1.2286e-05 7.30455e-06 0.802017
12169 1.4117e-05 7.75745e-06 0.802083
12170 1.00659e-05 7.25795e-06 0.802149
12171 9.2901e-06 7.5651e-06 0.802214
12172 9.65265e-06 7.60275e-06 0.80228
12173 7.9395e-06 8.15385e-06 0.802346
12174 1.17256e-05 7.50735e-06 0.802412
12175 8.0032e-06 7.83115e-06 0.802478
12176 9.3037e-06 8.37095e-06 0.802544
12177 8.6807e-06 7.27425e-06 0.80261
12178 2.88274e-05 8.4789e-06 0.802676
12179 1.08032e-05 7.4098e-06 0.802742
12180 9.1437e-06 7.0246e-06 0.802808
12181 7.26775e-06 7.82015e-06 0.802874
12182 8.645e-06 7.89715e-06 0.802939
12183 7.4554e-06 7.476e-06 0.803005
12184 9.2414e-06 9.31805e-06 0.803071
12185 7.29555e-06 9.4573e-06 0.803137
12186 7.55175e-06 7.4577e-06 0.803203
12187 8.2416e-06 6.48435e-06 0.803269
12188 8.9659e-06 6.7468e-06 0.803335
12189 7.486e-06 7.0334e-06 0.803401
12190 8.1798e-06 6.8647e-06 0.803467
12191 7.22075e-06 7.2738e-06 0.803533
12192 7.5669e-06 7.96295e-06 0.803599
12193 7.39455e-06 7.60305e-06 0.803664
12194 6.16215e-06 7.88215e-06 0.80373
12195 7.74925e-06 7.9249e-06 0.803796
12196 7.62045e-06 7.75405e-06 0.803862
12197 8.31745e-06 6.33215e-06 0.803928
12198 6.49205e-06 6.52615e-06 0.803994
12199 7.29695e-06 7.4984e-06 0.80406
12200 7.8456e-06 7.46915e-06 0.804126
12201 7.63275e-06 8.1885e-06 0.804192
12202 6.4397e-06 7.7303e-06 0.804258
12203 8.06665e-06 7.7717e-06 0.804323
12204 7.59275e-06 8.06905e-06 0.804389
12205 6.5126e-06 7.99565e-06 0.804455
12206 8.5345e-06 7.18e-06 0.804521
12207 6.6846e-06 7.73655e-06 0.804587
12208 7.98075e-06 7.83525e-06 0.804653
12209 7.58345e-06 7.68975e-06 0.804719
12210 8.41905e-06 6.5822e-06 0.804785
12211 8.59595e-06 7.7267e-06 0.804851
12212 7.36535e-06 6.95425e-06 0.804917
12213 7.9136e-06 7.81995e-06 0.804983
12214 7.10905e-06 7.12045e-06 0.805048
12215 8.1569e-06 7.2469e-06 0.805114
12216 6.99955e-06 7.39995e-06 0.80518
12217 7.05935e-06 7.299e-06 0.805246
12218 6.33105e-06 7.97025e-06 0.805312
12219 8.1376e-06 8.15445e-06 0.805378
12220 7.9332e-06 7.9284e-06 0.805444
12221 7.2129e-06 7.7891e-06 0.80551
12222 7.74135e-06 6.34895e-06 0.805576
12223 7.935e-06 7.3652e-06 0.805642
12224 7.30345e-06 6.60265e-06 0.805708
12225 6.6097e-06 8.4618e-06 0.805773
12226 7.4596e-06 7.5302e-06 0.805839
12227 6.35005e-06 7.02855e-06 0.805905
12228 7.16435e-06 7.96585e-06 0.805971
12229 7.03665e-06 6.97635e-06 0.806037
12230 6.5243e-06 7.9492e-06 0.806103
12231 7.38515e-06 7.70665e-06 0.806169
12232 7.79415e-06 6.58205e-06 0.806235
12233 7.19765e-06 7.49775e-06 0.806301
12234 6.62985e-06 6.90885e-06 0.806367
12235 8.41555e-06 7.42405e-06 0.806432
12236 6.38155e-06 7.0595e-06 0.806498
12237 7.16565e-06 5.5001e-06 0.806564
12238 7.23125e-06 7.24655e-06 0.80663
12239 7.0202e-06 7.72545e-06 0.806696
12240 7.2874e-06 7.62715e-06 0.806762
12241 7.4595e-06 7.90425e-06 0.806828
12242 8.10175e-06 6.94955e-06 0.806894
12243 6.5377e-06 7.54855e-06 0.80696
12244 7.74345e-06 6.5229e-06 0.807026
12245 6.4583e-06 8.2365e-06 0.807092
12246 7.0664e-06 7.98315e-06 0.807157
12247 7.10465e-06 7.03005e-06 0.807223
12248 8.24445e-06 7.29915e-06 0.807289
12249 7.02445e-06 7.89975e-06 0.807355
12250 7.54775e-06 7.08605e-06 0.807421
12251 8.32425e-06 7.2763e-06 0.807487
12252 6.94705e-06 8.5237e-06 0.807553
12253 8.0504e-06 5.8476e-06 0.807619
12254 7.6331e-06 8.12665e-06 0.807685
12255 6.5553e-06 7.74025e-06 0.807751
12256 6.6763e-06 8.15665e-06 0.807817
12257 6.344e-06 7.052e-06 0.807882
12258 8.014e-06 7.3161e-06 0.807948
12259 7.43845e-06 8.0545e-06 0.808014
12260 8.14385e-06 8.4109e-06 0.80808
12261 6.37375e-06 7.2761e-06 0.808146
12262 7.89725e-06 8.3455e-06 0.808212
12263 7.16065e-06 7.97815e-06 0.808278
12264 6.76595e-06 8.75745e-06 0.808344
12265 6.16055e-06 1.0013e-05 0.80841
12266 8.63595e-06 6.9985e-06 0.808476
12267 7.3128e-06 7.71835e-06 0.808541
12268 7.47775e-06 6.454e-06 0.808607
12269 7.8323e-06 7.5473e-06 0.808673
12270 6.84265e-06 6.58515e-06 0.808739
12271 7.9865e-06 6.8546e-06 0.808805
12272 7.1518e-06 7.62605e-06 0.808871
12273 6.71665e-06 1.13289e-05 0.808937
12274 6.5946e-06 6.78395e-06 0.809003
12275 7.01715e-06 6.85785e-06 0.809069
12276 8.1045e-06 8.1265e-06 0.809135
12277 7.4619e-06 7.7708e-06 0.809201
12278 6.39505e-06 7.5425e-06 0.809266
12279 6.9431e-06 7.42965e-06 0.809332
12280 6.54705e-06 7.51295e-06 0.809398
12281 7.1613e-06 7.5571e-06 0.809464
12282 8.4932e-06 7.6276e-06 0.80953
12283 7.10175e-06 6.9405e-06 0.809596
12284 7.699e-06 9.23065e-06 0.809662
12285 7.2276e-06 1.09034e-05 0.809728
12286 7.98395e-06 8.3431e-06 0.809794
12287 8.2621e-06 7.48845e-06 0.80986
12288 8.2754e-06 7.81455e-06 0.809925
12289 6.7675e-06 7.73735e-06 0.809991
12290 8.10225e-06 7.87975e-06 0.810057
12291 1.21324e-05 8.24455e-06 0.810123
12292 6.71515e-06 7.33655e-06 0.810189
12293 7.34595e-06 7.32595e-06 0.810255
12294 7.70635e-06 7.18985e-06 0.810321
12295 7.9013e-06 6.10515e-06 0.810387
12296 7.2553e-06 8.11335e-06 0.810453
12297 7.79815e-06 8.25565e-06 0.810519
12298 7.32135e-06 7.4704e-06 0.810585
12299 6.91655e-06 7.2395e-06 0.81065
12300 7.79115e-06 9.1511e-06 0.810716
12301 7.55935e-06 8.0748e-06 0.810782
12302 8.5397e-06 4.9808e-06 0.810848
12303 7.4674e-06 6.90225e-06 0.810914
12304 6.51215e-06 7.5236e-06 0.81098
12305 7.72535e-06 7.7502e-06 0.811046
12306 7.57295e-06 7.1727e-06 0.811112
12307 8.34245e-06 3.3501e-06 0.811178
12308 8.0231e-06 7.8087e-06 0.811244
12309 7.28e-06 7.7409e-06 0.81131
12310 7.0795e-06 6.19e-06 0.811375
12311 6.98785e-06 7.6982e-06 0.811441
12312 7.43345e-06 7.09165e-06 0.811507
12313 8.56935e-06 7.7872e-06 0.811573
12314 7.94265e-06 7.724e-06 0.811639
12315 7.4941e-06 7.13455e-06 0.811705
12316 7.83135e-06 8.4283e-06 0.811771
12317 7.99845e-06 6.56325e-06 0.811837
12318 7.3575e-06 6.3483e-06 0.811903
12319 9.6229e-06 7.5924e-06 0.811969
12320 7.95905e-06 7.9929e-06 0.812035
12321 6.70795e-06 6.37355e-06 0.8121
12322 7.63145e-06 8.2242e-06 0.812166
12323 7.1368e-06 6.5181e-06 0.812232
12324 7.1678e-06 6.64565e-06 0.812298
12325 6.1467e-06 7.9037e-06 0.812364
12326 8.22105e-06 7.08375e-06 0.81243
12327 8.09995e-06 6.2915e-06 0.812496
12328 7.70955e-06 8.1065e-06 0.812562
12329 6.0391e-06 7.63095e-06 0.812628
12330 8.23555e-06 9.02255e-06 0.812694
12331 7.71825e-06 7.97395e-06 0.81276
12332 7.1557e-06 7.4241e-06 0.812825
12333 6.6402e-06 4.8924e-06 0.812891
12334 7.0749e-06 8.2157e-06 0.812957
12335 6.02515e-06 7.90745e-06 0.813023
12336 7.01465e-06 7.6369e-06 0.813089
12337 7.06245e-06 8.1112e-06 0.813155
12338 7.9514e-06 8.39845e-06 0.813221
12339 7.8721e-06 7.11565e-06 0.813287
12340 7.8713e-06 7.62235e-06 0.813353
12341 6.80685e-06 8.4384e-06 0.813419
12342 7.49025e-06 6.9956e-06 0.813484
12343 8.6314e-06 6.77435e-06 0.81355
12344 7.50865e-06 7.8387e-06 0.813616
12345 7.5182e-06 7.64225e-06 0.813682
12346 6.98025e-06 7.0478e-06 0.813748
12347 6.19005e-06 7.62655e-06 0.813814
12348 7.1768e-06 7.4833e-06 0.81388
12349 7.86205e-06 7.0797e-06 0.813946
12350 7.05385e-06 7.4753e-06 0.814012
12351 6.4273e-06 7.65595e-06 0.814078
12352 6.9096e-06 6.85795e-06 0.814144
12353 9.38735e-06 7.5656e-06 0.814209
12354 7.1117e-06 9.09075e-06 0.814275
12355 7.37165e-06 7.76405e-06 0.814341
12356 7.7865e-06 7.5016e-06 0.814407
12357 6.48975e-06 7.55805e-06 0.814473
12358 7.5926e-06 7.34225e-06 0.814539
12359 7.87125e-06 8.06825e-06 0.814605
12360 7.4741e-06 7.9724e-06 0.814671
12361 7.51075e-06 6.83905e-06 0.814737
12362 7.2665e-06 8.2753e-06 0.814803
12363 8.3188e-06 6.313e-06 0.814869
12364 6.8509e-06 7.74105e-06 0.814934
12365 7.6238e-06 7.50615e-06 0.815
12366 7.30525e-06 8.1094e-06 0.815066
12367 6.43505e-06 7.4554e-06 0.815132
12368 7.777e-06 4.6622e-06 0.815198
12369 8.2404e-06 7.82085e-06 0.815264
12370 7.18125e-06 7.75375e-06 0.81533
12371 6.49055e-06 7.1919e-06 0.815396
12372 7.9507e-06 7.6493e-06 0.815462
12373 7.67915e-06 8.08115e-06 0.815528
12374 1.03002e-05 5.4898e-06 0.815593
12375 7.04345e-06 7.1771e-06 0.815659
12376 7.5858e-06 7.62765e-06 0.815725
12377 6.88275e-06 7.69055e-06 0.815791
12378 1.00472e-05 8.1734e-06 0.815857
12379 7.28165e-06 7.42095e-06 0.815923
12380 7.63555e-06 6.569e-06 0.815989
12381 7.034e-06 7.8463e-06 0.816055
12382 7.977e-06 7.3017e-06 0.816121
12383 7.11895e-06 6.9956e-06 0.816187
12384 7.43925e-06 6.7376e-06 0.816253
12385 7.1685e-06 7.26985e-06 0.816318
12386 7.71555e-06 8.0493e-06 0.816384
12387 6.8733e-06 7.77335e-06 0.81645
12388 7.8029e-06 5.3091e-06 0.816516
12389 7.15645e-06 8.29365e-06 0.816582
12390 6.8092e-06 7.49105e-06 0.816648
12391 6.68295e-06 9.4067e-06 0.816714
12392 7.1357e-06 7.7185e-06 0.81678
12393 7.3845e-06 8.06665e-06 0.816846
12394 7.55685e-06 7.69415e-06 0.816912
12395 8.10825e-06 7.41675e-06 0.816978
12396 6.8055e-06 8.7676e-06 0.817043
12397 7.25545e-06 6.9922e-06 0.817109
12398 7.89955e-06 7.2806e-06 0.817175
12399 7.26285e-06 7.61025e-06 0.817241
12400 6.91835e-06 8.0576e-06 0.817307
12401 7.88805e-06 8.63845e-06 0.817373
12402 6.82665e-06 6.8171e-06 0.817439
12403 7.12285e-06 6.27055e-06 0.817505
12404 6.44075e-06 7.99105e-06 0.817571
12405 8.12885e-06 7.4359e-06 0.817637
12406 7.20385e-06 7.23005e-06 0.817702
12407 8.11945e-06 7.6362e-06 0.817768
12408 7.606e-06 7.3271e-06 0.817834
12409 6.62125e-06 7.89995e-06 0.8179
12410 7.08845e-06 7.85445e-06 0.817966
12411 7.33215e-06 7.3206e-06 0.818032
12412 7.2927e-06 7.9374e-06 0.818098
12413 6.3095e-06 7.67505e-06 0.818164
12414 8.14235e-06 6.8696e-06 0.81823
12415 6.97855e-06 5.947e-06 0.818296
12416 7.7499e-06 7.14635e-06 0.818362
12417 8.17065e-06 7.5577e-06 0.818427
12418 8.4398e-06 6.7598e-06 0.818493
12419 6.8478e-06 7.14445e-06 0.818559
12420 7.39315e-06 7.7016e-06 0.818625
12421 7.47485e-06 9.7721e-06 0.818691
12422 7.82675e-06 7.87415e-06 0.818757
12423 8.1322e-06 5.44645e-06 0.818823
12424 8.1221e-06 7.6662e-06 0.818889
12425 6.4271e-06 8.2523e-06 0.818955
12426 7.6736e-06 6.35665e-06 0.819021
12427 7.59055e-06 7.65905e-06 0.819087
12428 8.06745e-06 6.7115e-06 0.819152
12429 6.5761e-06 7.59335e-06 0.819218
12430 7.84045e-06 7.33005e-06 0.819284
12431 6.9807e-06 7.7333e-06 0.81935
12432 6.5381e-06 7.12615e-06 0.819416
12433 6.51015e-06 6.2944e-06 0.819482
12434 6.59155e-06 8.2409e-06 0.819548
12435 7.51785e-06 8.3665e-06 0.819614
12436 7.106e-06 7.67315e-06 0.81968
12437 7.26125e-06 6.94865e-06 0.819746
12438 6.5241e-06 7.1299e-06 0.819812
12439 7.10425e-06 6.67625e-06 0.819877
12440 7.9812e-06 6.5774e-06 0.819943
12441 7.4884e-06 7.8026e-06 0.820009
12442 6.41045e-06 7.5879e-06 0.820075
12443 8.0401e-06 9.1598e-06 0.820141
12444 7.94135e-06 6.77635e-06 0.820207
12445 7.5009e-06 7.9596e-06 0.820273
12446 6.9121e-06 7.0933e-06 0.820339
12447 8.0148e-06 7.4803e-06 0.820405
12448 6.9698e-06 7.7158e-06 0.820471
12449 8.38365e-06 7.9218e-06 0.820536
12450 7.60295e-06 7.6292e-06 0.820602
12451 8.614e-06 7.41935e-06 0.820668
12452 6.46205e-06 6.2116e-06 0.820734
12453 6.95645e-06 7.68145e-06 0.8208
12454 7.87695e-06 7.7943e-06 0.820866
12455 6.77355e-06 7.3669e-06 0.820932
12456 7.72025e-06 7.55495e-06 0.820998
12457 7.2512e-06 7.0261e-06 0.821064
12458 7.38145e-06 7.09135e-06 0.82113
12459 7.98765e-06 7.9145e-06 0.821196
12460 8.22815e-06 6.7134e-06 0.821261
12461 6.4966e-06 6.13835e-06 0.821327
12462 7.52535e-06 7.01555e-06 0.821393
12463 7.8146e-06 6.53635e-06 0.821459
12464 7.19385e-06 7.19955e-06 0.821525
12465 6.66635e-06 7.6619e-06 0.821591
12466 7.00015e-06 7.1834e-06 0.821657
12467 7.37805e-06 6.3524e-06 0.821723
12468 8.2251e-06 7.12965e-06 0.821789
12469 7.936e-06 8.0126e-06 0.821855
12470 6.84275e-06 6.7538e-06 0.821921
12471 7.6271e-06 8.21625e-06 0.821986
12472 7.6068e-06 7.57345e-06 0.822052
12473 8.4076e-06 7.72305e-06 0.822118
12474 6.5364e-06 7.4566e-06 0.822184
12475 6.9821e-06 7.92755e-06 0.82225
12476 7.8001e-06 7.32655e-06 0.822316
12477 6.64315e-06 7.80895e-06 0.822382
12478 7.4962e-06 8.49035e-06 0.822448
12479 7.0727e-06 7.23495e-06 0.822514
12480 7.21235e-06 6.7116e-06 0.82258
12481 6.29695e-06 7.6865e-06 0.822645
12482 7.323e-06 8.1335e-06 0.822711
12483 7.6908e-06 8.32125e-06 0.822777
12484 7.20185e-06 7.39385e-06 0.822843
12485 6.86535e-06 7.1789e-06 0.822909
12486 6.72675e-06 7.1275e-06 0.822975
12487 6.56445e-06 8.08855e-06 0.823041
12488 7.3711e-06 8.1096e-06 0.823107
12489 7.403e-06 6.67365e-06 0.823173
12490 8.33865e-06 7.6904e-06 0.823239
12491 7.8813e-06 8.1015e-06 0.823305
12492 7.1273e-06 8.0507e-06 0.82337
12493 8.01485e-06 9.24965e-06 0.823436
12494 7.7085e-06 7.75445e-06 0.823502
12495 8.4199e-06 6.1925e-06 0.823568
12496 7.61745e-06 6.4138e-06 0.823634
